Rpt Rec Num,Prvdr Num Chr,Provider Name,City,State Abbrev,Clean Provider Group,Clean Provider Model Class,Revenue Source Method,Net Patient Revenue Model,Outpatient Exposure Used,Outpatient Repricing Pressure,Uncompensated Care Offset,Stabilization Support,Net Provider Impact,Net Provider Impact Pct of Npr,Stabilization Tier,Stabilization Basis,Large Negative Impact Flag,Severe Negative Impact Flag,Permanent Rural Access Eligible Flag,Pediatric Transition Eligible Flag,Case F Temporary Support,Case F Permanent Rural Access Support,Case F Total Added Support,Case F Net Impact,Case F Net Impact Pct Npr
811884,360172,MERCY REGIONAL MEDICAL CENTER,LORAIN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,222671255,131781157.411124,-13178115.7411124,"$1,599,951",$0,-11578165.2411124,-0.0519966766303645,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$111,151",$0,"$111,151","-$11,467,015",-0.0514975074727733
827962,494033,CATAWBA HOSPITAL,CATAWBA,VA,General acute / academic,Large hospital misclassified as CAH,nonstandard_g200000_l04300_fallback,8484444,4399129.3,-439912.93,$0,$0,-439912.93,-0.0518493527684313,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$3,923",$0,"$3,923","-$435,990",-0.0513870145763234
827867,270049,ST VINCENT REGIONAL HOSPITAL,BILLINGS,MT,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,545733710,317007075.076777,-31700707.5076777,"$3,447,409",$0,-28253298.2576777,-0.0517712168773259,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$241,653",$0,"$241,653","-$28,011,645",-0.0513284126579945
799983,250034,BAPTIST MEM HOSPITAL NORTH MISS,OXFORD,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,302913404,163999045.64498,-16399904.564498,"$720,751",$0,-15679153.564498,-0.0517611745054966,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$133,371",$0,"$133,371","-$15,545,783",-0.0513208808791225
824070,190019,ST. FRANCES CABRINI HOSPITAL,ALEXANDRIA,LA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,400475208,241075459.601566,-24107545.9601566,"$3,386,114",$0,-20721431.7101566,-0.051742108615514,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$174,418",$0,"$174,418","-$20,547,014",-0.0513065814616356
809161,140172,FRANCISCAN ST. JAMES HEALTH,OLYMPIA FIELDS,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,287582166,175540926.473594,-17554092.6473594,"$2,675,589",$0,-14878503.8973594,-0.0517365318729791,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$124,849",$0,"$124,849","-$14,753,655",-0.0513023989047344
824979,230066,TRINITY HEALTH MUSKEGON,MUSKEGON,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,725075183,408135654.980886,-40813565.4980886,"$3,302,111",$0,-37511454.9980886,-0.0517345730174971,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$314,424",$0,"$314,424","-$37,197,031",-0.0513009297631229
811025,330078,SISTERS OF CHARITY HOSPITAL,BUFFALO,NY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,398842769,227237823.083306,-22723782.3083306,"$2,097,816",$0,-20625966.3083306,-0.0517145299137429,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$170,957",$0,"$170,957","-$20,455,009",-0.0512858974353073
824301,210008,MERCY MEDICAL CENTER,BALTIMORE,MD,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,606462132,385556523.3823,-38555652.33823,"$7,343,018",$0,-31212634.58823,-0.051466749432972,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$222,382",$0,"$222,382","-$30,990,253",-0.051100062074729
813539,520205,MOSH,FRANKLIN,WI,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,89876152,77124949.5697361,-7712494.95697361,"$106,183","$771,249",-6835062.71127625,-0.0760497925108793,Tier 2 - moderate transition support,class-based transition protection,TRUE,FALSE,FALSE,TRUE,"$2,246,904",$0,"$2,246,904","-$4,588,159",-0.0510497925108793
811466,140127,CARLE BROMENN MEDICAL CENTER,NORMAL,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,260528779,153356432.348291,-15335643.2348291,"$1,954,549",$0,-13381094.2348291,-0.05136129024283,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$88,664",$0,"$88,664","-$13,292,430",-0.0510209676821225
811058,360236,CLERMONT MERCY HOSPITAL,BATAVIA,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,162013130,97245887.4450097,-9724588.74450097,"$1,404,381",$0,-8320207.49450097,-0.0513551432189538,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$54,888",$0,"$54,888","-$8,265,320",-0.0510163574142153
825913,450395,CHI ST LUKES HEALTH MEM LIVINGSTON,LIVINGSTON,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,58237563,47186494.1615461,-4718649.41615461,"$1,256,202","$471,865",-2990582.97453915,-0.0513514443339456,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$19,676",$0,"$19,676","-$2,970,907",-0.0510135832504592
825960,40016,UAMS MEDICAL CENTER,LITTLE ROCK,AR,General acute / academic,Academic / major medical center,standard_g2_l028_split,1352331183,786202979.355863,-78620297.9355863,"$9,202,831",$0,-69417466.9355863,-0.0513317061739205,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$450,227",$0,"$450,227","-$68,967,240",-0.0509987796304404
811705,270014,ST PATRICK HOSPITAL,MISSOULA,MT,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,466118614,256890670.429696,-25689067.0429696,"$1,775,652",$0,-23913414.7929696,-0.0513032822005466,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$151,871",$0,"$151,871","-$23,761,544",-0.0509774616504099
827740,520051,ASCENSION COLUMBIA ST MARYS MILWAUKE,MILWAUKEE,WI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,542166201,322877793.873236,-32287779.3873236,"$4,610,495",$0,-27677284.1373236,-0.0510494458825986,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$142,244",$0,"$142,244","-$27,535,041",-0.050787084411949
825963,40062,MERCY HOSPITAL FORT SMITH,FORT SMITH,AR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,525954140,327799125.661929,-32779912.5661929,"$5,970,873",$0,-26809039.8161929,-0.0509722003827042,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$127,833",$0,"$127,833","-$26,681,207",-0.0507291502870282
824274,160069,MERCYONE DUBUQUE MEDICAL CENTER,DUBUQUE,IA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,169941430,94530556.8926855,-9453055.68926855,"$802,174",$0,-8650881.93926855,-0.0509050791161905,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$38,453",$0,"$38,453","-$8,612,429",-0.0506788093371429
827959,490104,HIRAM W DAVIS MEDICAL CENTER - MS,PETERSBURG,VA,Rural / CAH / IHS,CAH candidate - internally safe,nonstandard_g200000_l04300_fallback,18723274,13341592.1,-1334159.21,$0,"$133,416",-1200743.289,-0.0641310536287617,Tier 2 - moderate transition support,class-based transition protection,TRUE,FALSE,TRUE,FALSE,"$66,145","$187,233","$253,378","-$947,366",-0.0505982902215713
799389,251315,BAPTIST MEDICAL CENTER - LEAKE INC.,CARTHAGE,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,19898010,15987816.6332469,-1598781.66332469,"$429,497","$159,878",-1009406.49699222,-0.050729017474221,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$3,626",$0,"$3,626","-$1,005,780",-0.0505467631056656
812836,260011,SSM HEALTH-ST. MARYS-JEFFERSON CITY,JEFFERSON CITY,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,141833800,87506251.5553601,-8750625.15553601,"$1,562,226",$0,-7188398.90553601,-0.0506818466792542,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$24,177",$0,"$24,177","-$7,164,222",-0.0505113850094407
826041,351303,GARRISON MEMORIAL HOSPITAL,GARRISON,ND,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,11769815,8709893.43185167,-870989.343185167,"$189,076","$87,099",-594814.15886665,-0.0505372564366263,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$1,581",$0,"$1,581","-$593,233",-0.0504029423274697
812676,170194,ASCENTIST HOSPITAL,LEAWOOD,KS,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,36752337,32696140.3710171,-3269614.03710171,"$174,947","$326,961",-2767705.63339153,-0.0753069290094813,Tier 2 - moderate transition support,class + UC burden,TRUE,FALSE,FALSE,TRUE,"$918,808",$0,"$918,808","-$1,848,897",-0.0503069290094812
811460,140046,SSM HEALTH GOOD SAMARITAN HOSPITAL,MT. VERNON,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,244735208,137827970.538076,-13782797.0538076,"$1,462,180",$0,-12320617.0538076,-0.0503426423786463,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$20,964",$0,"$20,964","-$12,299,653",-0.0502569817839847
813207,380061,PROVIDENCE PORTLAND MEDICAL CENTER,PORTLAND,OR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1001817742,564337807.085713,-56433780.7085713,"$6,048,095",$0,-50385685.7085713,-0.050294263713061,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$73,700",$0,"$73,700","-$50,311,986",-0.0502206977847957
824982,230156,ST JOSEPH MERCY HOSPITAL ANN ARBOR,ANN ARBOR,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1173128843,622022235.160124,-62202223.5160124,"$3,303,378",$0,-58898845.5160124,-0.0502066297896082,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$60,601",$0,"$60,601","-$58,838,245",-0.0501549723422062
810956,260104,SSM HEALTH DEPAUL HOSPITAL,BRIDGETON,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,559555400,329082694.966123,-32908269.4966123,"$4,848,185",$0,-28060084.7466123,-0.0501471074117278,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$20,579",$0,"$20,579","-$28,039,506",-0.0501103305587958
811145,450889,TEXAS INSTITUTE FOR SURGERY AT PRES,DALLAS,TX,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,88923244,75602139.8186362,-7560213.98186362,"$127,188","$756,021",-6677004.58367726,-0.075087280707812,Tier 2 - moderate transition support,class + UC burden,TRUE,FALSE,FALSE,TRUE,"$2,223,081",$0,"$2,223,081","-$4,453,923",-0.050087280707812
799971,140179,LITTLE COMPANY OF MARY,EVERGREEN PARK,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,284674723,157683409.015041,-15768340.9015041,"$1,569,064",$0,-14199276.6515041,-0.0498789513233464,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$14,199,277",-0.0498789513233463
824406,494029,SOUTHWESTERN VA MENTAL HLTH INST IPT,MARION,VA,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,14495960,7227601.1,-722760.11,$0,$0,-722760.11,-0.0498594166926509,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$722,760",-0.0498594166926509
816100,360132,KETTERING HEALTH HAMILTON,HAMILTON,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,177297511,105610805.751726,-10561080.5751726,"$1,723,200",$0,-8837881.07517256,-0.0498477447614736,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$8,837,881",-0.0498477447614736
811133,450709,HOUSTON METHODIST ST. JOHN HOSPITAL,NASSAU BAY,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,346847335,241996535.037439,-24199653.5037439,"$4,504,424","$2,419,965",-17275264.1533695,-0.0498065356430358,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$17,275,264",-0.0498065356430359
827713,280130,CHI HEALTH LAKESIDE,OMAHA,NE,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,222099369,126986455.874274,-12698645.5874274,"$1,655,383",$0,-11043262.3374274,-0.0497221688974156,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$11,043,262",-0.0497221688974155
798701,250100,BAPTIST MEM HOSPITAL GOLDEN TRIANGLE,COLUMBUS,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,289294251,200368537.094788,-20036853.7094788,"$3,689,956","$2,003,685",-14343212.3385309,-0.0495800116626961,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$14,343,212",-0.049580011662696
825508,120005,HILO MEDICAL CENTER,HILO,HI,General acute / academic,Large hospital misclassified as CAH,standard_g2_l028_split,316785734,169308430.555545,-16930843.0555545,"$1,241,635",$0,-15689208.0555545,-0.0495262455712557,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$15,689,208",-0.0495262455712557
813401,450834,THE PHYSICIAN CENTRE,BRYAN,TX,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,36832205,30828984.0332788,-3082898.40332788,"$31,767","$308,290",-2742842.06299509,-0.0744685815849226,Tier 2 - moderate transition support,class-based transition protection,TRUE,FALSE,FALSE,TRUE,"$920,805",$0,"$920,805","-$1,822,037",-0.0494685815849225
811406,100118,ADVENTHEALTH PALM COAST,PALM COAST,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,285741407,165461301.027589,-16546130.1027589,"$2,411,166",$0,-14134963.8527589,-0.0494676777900758,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$14,134,964",-0.0494676777900758
812848,260091,SSM HEALTH ST. MARYS HOSPITAL - STL,ST. LOUIS,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,842507289,474106764.592031,-47410676.4592031,"$5,830,509",$0,-41580167.9592031,-0.0493528881020792,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$41,580,168",-0.0493528881020792
799100,140213,SILVER CROSS HOSPITAL,NEW LENOX,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,543135129,291781042.153107,-29178104.2153107,"$2,426,719",$0,-26751385.7153107,-0.0492536466285368,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$26,751,386",-0.0492536466285367
824506,150012,ST. JOSEPHS REG MED CENTER S. BEND,MISHAWAKA,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,409459714,231754585.263078,-23175458.5263078,"$3,012,112",$0,-20163346.2763078,-0.0492437853759352,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$20,163,346",-0.0492437853759352
824499,140224,ASCENSION SAINT JOSEPH HOSP-CHICAGO,CHICAGO,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,188645552,103485787.224257,-10348578.7224257,"$1,093,241",$0,-9255337.7224257,-0.049062051155204,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$9,255,338",-0.049062051155204
821337,360017,GRANT MEDICAL CENTER,COLUMBUS,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1407285725,844788577.344242,-84478857.7344242,"$15,625,590",$0,-68853267.7344242,-0.0489262887495176,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$68,853,268",-0.0489262887495176
810125,180045,ST. ELIZABETH FLORENCE,FLORENCE,KY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,272940350,156610600.69614,-15661060.069614,"$2,334,141",$0,-13326919.069614,-0.0488272220271354,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$13,326,919",-0.0488272220271352
810651,50013,ADVENTIST HEALTH ST. HELENA,ST. HELENA,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,263612973,134423698.211426,-13442369.8211426,"$595,786",$0,-12846583.5711426,-0.0487327441625666,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$12,846,584",-0.0487327441625667
810121,180001,ST ELIZABETH FT THOMAS,FT. THOMAS,KY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,160254818,90798467.2766143,-9079846.72766143,"$1,278,632",$0,-7801214.97766143,-0.0486800651301569,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$7,801,215",-0.0486800651301568
799804,170012,SALINA REGIONAL HEALTH CENTER,SALINA,KS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,293701894,174572229.329846,-17457222.9329846,"$3,170,444",$0,-14286778.6829846,-0.0486438084835253,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$14,286,779",-0.0486438084835251
825404,241377,ST. FRANCIS MEDICAL CENTER,BRECKENRIDGE,MN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26255589,18647590.1226801,-1864759.01226801,"$401,277","$186,476",-1277006.61104121,-0.0486375152749843,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$1,277,007",-0.0486375152749843
825705,40039,ARKANSAS METHODIST MEDICAL CENTER,PARAGOULD,AR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,71953769,51209414.2524019,-5120941.42524019,"$1,110,785","$512,094",-3498062.53271617,-0.0486154176679219,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$3,498,063",-0.0486154176679219
823632,371313,MERCY HOSPITAL KINGFISHER,KINGFISHER,OK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,21389027,12628128.6352811,-1262812.86352811,"$223,173",$0,-1039640.11352811,-0.0486062369049379,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$1,039,640",-0.0486062369049378
813209,380075,PROVIDENCE MEDFORD MEDICAL CENTER,MEDFORD,OR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,283478335,156980395.164899,-15698039.5164899,"$1,923,691",$0,-13774348.7664899,-0.0485904814083584,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$13,774,349",-0.0485904814083584
810755,101300,ADVENTHEALTH WAUCHULA,WAUCHULA,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,41146212,33592030.0768393,-3359203.00768393,"$1,025,941","$335,920",-1997342.20691554,-0.048542553732906,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$1,997,342",-0.048542553732906
810965,260200,SSM HEALTH ST. JOSEPH HOSPITAL - LSL,LAKE ST. LOUIS,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,250122701,138899157.079305,-13889915.7079305,"$1,750,975",$0,-12138940.9579305,-0.0485319441594006,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$12,138,941",-0.0485319441594008
825685,500151,ST ANTHONY HOSPITAL,GIG HARBOR,WA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,243190856,133560102.139868,-13356010.2139868,"$1,580,491",$0,-11775519.2139868,-0.0484208962773944,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$11,775,519",-0.0484208962773946
810954,260081,SSM HEALTH ST CLARE HOSPITAL,FENTON,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,258296310,142765757.450483,-14276575.7450483,"$1,776,236",$0,-12500339.9950483,-0.0483953487180993,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$12,500,340",-0.0483953487180994
824228,50107,MARIAN MEDICAL CENTER,SANTA MARIA,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,804837630,443034452.834343,-44303445.2834343,"$5,442,815",$0,-38860630.7834343,-0.0482838144427148,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$38,860,631",-0.0482838144427147
824002,41305,MERCY HOSPITAL WALDRON,WALDRON,AR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,15009452,11662005.7068037,-1166200.57068037,"$325,589","$116,620",-723991.513612333,-0.0482357059812932,Tier 2 - moderate transition support,UC burden safety-net trigger,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$723,992",-0.0482357059812932
824333,320001,UNIVERSITY OF NEW MEXICO HOSPITAL,ALBUQUERQUE,NM,General acute / academic,Academic / major medical center,standard_g2_l028_split,1594150823,909783174.909025,-90978317.4909025,"$14,277,678",$0,-76700639.4909025,-0.0481137909815592,Tier 0 - not eligible,none,FALSE,FALSE,FALSE,FALSE,$0,$0,$0,"-$76,700,639",-0.0481137909815592
