rpt_rec_num,revenue_source_method,revenue_use_for_model_flag,standard_revenue_use_for_model_flag,rural_fallback_use_for_model_flag,children_total_only_fallback_use_for_model_flag,nonstandard_fallback_use_for_model_flag,rural_fallback_available_flag,children_total_only_fallback_available_flag,nonstandard_fallback_candidate_flag,nonstandard_fallback_failed_plausibility_flag,fallback_crosscheck_ratio,fallback_crosscheck_plausible_flag,rural_fallback_net_to_gross_ratio,rural_fallback_net_to_gross_plausible_flag,children_total_only_net_to_gross_ratio,children_total_only_net_to_gross_plausible_flag,nonstandard_fallback_net_to_gross_ratio,nonstandard_fallback_net_to_gross_plausible_flag,gross_inpatient_patient_revenue,gross_outpatient_patient_revenue,gross_total_patient_revenue,gross_revenue_sum_check,gross_total_minus_inpatient_outpatient,net_patient_revenue,net_to_gross_ratio,outpatient_gross_share,inpatient_gross_share,net_outpatient_exposure_base,net_outpatient_exposure_low,net_outpatient_exposure_high,standard_gross_inpatient_patient_revenue,standard_gross_outpatient_patient_revenue,standard_gross_total_patient_revenue,standard_net_patient_revenue,standard_net_to_gross_ratio,standard_outpatient_gross_share,standard_inpatient_gross_share,standard_net_outpatient_exposure_base,fallback_g200000_l04300_c002,fallback_g300000_l00400_c001,fallback_g200000_l02900_c002,fallback_total_revenue,rural_fallback_net_patient_revenue_proxy,rural_fallback_outpatient_share_low,rural_fallback_outpatient_share_base,rural_fallback_outpatient_share_high,rural_fallback_net_outpatient_exposure_low,rural_fallback_net_outpatient_exposure_base,rural_fallback_net_outpatient_exposure_high,children_fallback_g200000_l02800_c003,children_fallback_g200000_l02800_c001,children_fallback_g300000_l00100_c001,children_fallback_g300000_l00300_c001,children_fallback_total_revenue,children_fallback_net_patient_revenue,children_fallback_outpatient_share_low,children_fallback_outpatient_share_base,children_fallback_outpatient_share_high,children_fallback_net_outpatient_exposure_low,children_fallback_net_outpatient_exposure_base,children_fallback_net_outpatient_exposure_high,nonstandard_fallback_net_patient_revenue_proxy,nonstandard_fallback_outpatient_share_low,nonstandard_fallback_outpatient_share_base,nonstandard_fallback_outpatient_share_high,nonstandard_fallback_net_outpatient_exposure_low,nonstandard_fallback_net_outpatient_exposure_base,nonstandard_fallback_net_outpatient_exposure_high,g3_line_00400_c001,g3_line_00500_c001,g3_line_00600_c001,g3_line_00700_c001,g2_revenue_complete_flag,g3_net_patient_revenue_complete_flag,net_to_gross_plausible_flag,gross_sum_check_plausible_flag
812170,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,847847063,,,847847063,1,0.3,0.7,254354118.9,169569412.6,339138825.2,,,,,,,,,847847063,847847063,847847063,847847063,847847063,0.2,0.3,0.4,169569412.6,254354118.9,339138825.2,,,,,,,0.3,0.45,0.6,,,,847847063,0.05,0.1,0.15,,,,847847063,-847847063,,,FALSE,FALSE,TRUE,FALSE
812173,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.07196687867655,FALSE,0.554651382199542,FALSE,1.07196687867655,FALSE,36529585,79039944,115569529,115569529,0,64100799,0.554651382199542,0.683916813401567,0.316083186598433,43839614.1885744,43839614.1885744,43839614.1885744,36529585,79039944,115569529,64100799,0.554651382199542,0.683916813401567,0.316083186598433,43839614.1885744,59797369,59797369,52132180,59797369,64100799,0.2,0.3,0.4,,,,115569529,36529585,115569529,64100799,115569529,64100799,0.3,0.45,0.6,,,,64100799,0.05,0.1,0.15,,,,59797369,4303430,-16000,1679,TRUE,TRUE,TRUE,TRUE
812236,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.858123152087254,FALSE,0.127738027205643,FALSE,0.858123152087254,FALSE,2917661939,1734863828,4652525767,4652525767,0,594304463,0.127738027205643,0.37288645240941,0.62711354759059,221608082.85915,221608082.85915,221608082.85915,2917661939,1734863828,4652525767,594304463,0.127738027205643,0.37288645240941,0.62711354759059,221608082.85915,692563138,692563138,692563138,692563138,594304463,0.2,0.3,0.4,,,,4652525767,2917661939,4652525767,594304463,4652525767,594304463,0.3,0.45,0.6,,,,594304463,0.05,0.1,0.15,,,,692563138,-98258675,85455,30357892,TRUE,TRUE,TRUE,TRUE
812240,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.0396193678521,FALSE,0.143543393218276,FALSE,1.0396193678521,FALSE,2720085234,1273924634,3994009868,3994009868,0,573313729,0.143543393218276,0.318958809843381,0.681041190156619,182863464.668711,182863464.668711,182863464.668711,2720085234,1273924634,3994009868,573313729,0.143543393218276,0.318958809843381,0.681041190156619,182863464.668711,551465033,551465033,551465033,551465033,573313729,0.2,0.3,0.4,,,,3994009868,2720085234,3994009868,573313729,3994009868,573313729,0.3,0.45,0.6,,,,573313729,0.05,0.1,0.15,,,,551465033,21848696,1000,1409,TRUE,TRUE,TRUE,TRUE
812241,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.953517434715203,FALSE,0.223740492075979,FALSE,0.953517434715203,FALSE,592112519,1232747457,1824859976,1824859976,0,408295069,0.223740492075979,0.675529888984754,0.324470111015247,275815522.634592,275815522.634592,275815522.634592,592112519,1232747457,1824859976,408295069,0.223740492075979,0.675529888984754,0.324470111015247,275815522.634592,428198850,428198850,428198850,428198850,408295069,0.2,0.3,0.4,,,,1824859976,592112519,1824859976,408295069,1824859976,408295069,0.3,0.45,0.6,,,,408295069,0.05,0.1,0.15,,,,428198850,-19903781,295096,2125490,TRUE,TRUE,TRUE,TRUE
812267,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.01880789293847,FALSE,0.450435280214923,FALSE,1.01880789293847,FALSE,51735042,434848411,486583453,486583453,0,219174354,0.450435280214923,0.893676939318362,0.106323060681638,195871065.859799,195871065.859799,195871065.859799,51735042,434848411,486583453,219174354,0.450435280214923,0.893676939318362,0.106323060681638,195871065.859799,215128245,215128245,215128245,215128245,219174354,0.2,0.3,0.4,,,,486583453,51735042,486583453,219174354,486583453,219174354,0.3,0.45,0.6,,,,219174354,0.05,0.1,0.15,,,,215128245,4046109,2247077,38470,TRUE,TRUE,TRUE,TRUE
812274,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.23753358309099,FALSE,0.18513047620453,FALSE,1.23753358309099,FALSE,1879214857,1239289329,3118504186,3118504186,0,577330165,0.18513047620453,0.397398642132206,0.602601357867794,229430223.632962,229430223.632962,229430223.632962,1879214857,1239289329,3118504186,577330165,0.18513047620453,0.397398642132206,0.602601357867794,229430223.632962,466516766,466516766,466516766,466516766,577330165,0.2,0.3,0.4,,,,3118504186,1879214857,3118504186,577330165,3118504186,577330165,0.3,0.45,0.6,,,,577330165,0.05,0.1,0.15,,,,466516766,110813399,789935,4698024,TRUE,TRUE,TRUE,TRUE
812281,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.836209967575511,FALSE,0.249527548507061,FALSE,0.836209967575511,FALSE,1041792593,818056541,1859849134,1859849134,0,464083595,0.249527548507061,0.439851021271062,0.560148978728938,204127643.215896,204127643.215896,204127643.215896,1041792593,818056541,1859849134,464083595,0.249527548507061,0.439851021271062,0.560148978728938,204127643.215896,554984529,554984529,464797890,554984529,464083595,0.2,0.3,0.4,,,,1859849134,1041792593,1859849134,464083595,1859849134,464083595,0.3,0.45,0.6,,,,464083595,0.05,0.1,0.15,,,,554984529,-90900934,5646062,2810143,TRUE,TRUE,TRUE,TRUE
812285,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.765510136419081,FALSE,0.239598796499251,FALSE,0.765510136419081,FALSE,228531388,654177161,882708549,882708549,0,211495906,0.239598796499251,0.741102101867148,0.258897898132852,156740060.472897,156740060.472897,156740060.472897,228531388,654177161,882708549,211495906,0.239598796499251,0.741102101867148,0.258897898132852,156740060.472897,276281000,276281000,276281004,276281000,211495906,0.2,0.3,0.4,,,,882708549,228531388,882708549,211495906,882708549,211495906,0.3,0.45,0.6,,,,211495906,0.05,0.1,0.15,,,,276281000,-64785094,2477254,7789719,TRUE,TRUE,TRUE,TRUE
812297,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.929610773785069,FALSE,0.200141509678453,FALSE,0.929610773785069,FALSE,1639018100,1044269744,2683287844,2683287844,0,537037280,0.200141509678453,0.389175446210533,0.610824553789467,209001723.075691,209001723.075691,209001723.075691,1639018100,1044269744,2683287844,537037280,0.200141509678453,0.389175446210533,0.610824553789467,209001723.075691,577701222,577701222,474406001,577701222,537037280,0.2,0.3,0.4,,,,2683287844,1639018100,2683287844,537037280,2683287844,537037280,0.3,0.45,0.6,,,,537037280,0.05,0.1,0.15,,,,577701222,-40663942,4834365,1787648,TRUE,TRUE,TRUE,TRUE
812390,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.987682304452045,FALSE,0.691680743239824,FALSE,0.987682304452045,FALSE,225611918,46084180,271696098,271696098,0,187926959,0.691680743239824,0.169616642782996,0.830383357217004,31875539.8739978,31875539.8739978,31875539.8739978,225611918,46084180,271696098,187926959,0.691680743239824,0.169616642782996,0.830383357217004,31875539.8739978,190270655,190270655,190270655,190270655,187926959,0.2,0.3,0.4,,,,271696098,225611918,271696098,187926959,271696098,187926959,0.3,0.45,0.6,,,,187926959,0.05,0.1,0.15,,,,190270655,-2343696,,1124657,TRUE,TRUE,TRUE,TRUE
812394,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.720240579870789,FALSE,0.160379213664116,FALSE,0.720240579870789,FALSE,110182953,364166199,474349152,474349152,0,76075744,0.160379213664116,0.767717613628199,0.232282386371801,58404688.6386698,58404688.6386698,58404688.6386698,110182953,364166199,474349152,76075744,0.160379213664116,0.767717613628199,0.232282386371801,58404688.6386698,105625462,105625462,105625462,105625462,76075744,0.2,0.3,0.4,,,,474349152,110182953,474349152,76075744,474349152,76075744,0.3,0.45,0.6,,,,76075744,0.05,0.1,0.15,,,,105625462,-29549718,225796,36305,TRUE,TRUE,TRUE,TRUE
812395,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.98150100259663,FALSE,0.254143117771858,FALSE,0.98150100259663,FALSE,69910751,198140222,268050973,268050973,0,68123310,0.254143117771858,0.73918859455138,0.26081140544862,50355973.775088,50355973.775088,50355973.775088,69910751,198140222,268050973,68123310,0.254143117771858,0.73918859455138,0.26081140544862,50355973.775088,69407275,69407275,69407275,69407275,68123310,0.2,0.3,0.4,,,,268050973,69910751,268050973,68123310,268050973,68123310,0.3,0.45,0.6,,,,68123310,0.05,0.1,0.15,,,,69407275,-1283965,78032,1501771,TRUE,TRUE,TRUE,TRUE
812397,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.904146125723637,FALSE,0.244868174070737,FALSE,0.904146125723637,FALSE,107494423,249001983,356496406,356496406,0,87294624,0.244868174070737,0.698469826930037,0.301530173069964,60972660.9172026,60972660.9172026,60972660.9172026,107494423,249001983,356496406,87294624,0.244868174070737,0.698469826930037,0.301530173069964,60972660.9172026,96549243,96549243,96549243,96549243,87294624,0.2,0.3,0.4,,,,356496406,107494423,356496406,87294624,356496406,87294624,0.3,0.45,0.6,,,,87294624,0.05,0.1,0.15,,,,96549243,-9254619,126513,4458732,TRUE,TRUE,TRUE,TRUE
812399,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.936735804370421,FALSE,0.317445156439318,FALSE,0.936735804370421,FALSE,113073517,442677051,555750568,555750568,0,176420326,0.317445156439318,0.796539088737378,0.203460911262622,140525685.706791,140525685.706791,140525685.706791,113073517,442677051,555750568,176420326,0.317445156439318,0.796539088737378,0.203460911262622,140525685.706791,188335201,188335201,188335201,188335201,176420326,0.2,0.3,0.4,,,,555750568,113073517,555750568,176420326,555750568,176420326,0.3,0.45,0.6,,,,176420326,0.05,0.1,0.15,,,,188335201,-11914875,2454544,3235606,TRUE,TRUE,TRUE,TRUE
812401,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.886766743036524,FALSE,0.422609098975115,FALSE,0.886766743036524,FALSE,40218563,151583720,191802283,191802283,0,81057390,0.422609098975115,0.790312386427642,0.209687613572358,64060659.3284961,64060659.3284961,64060659.3284961,40218563,151583720,191802283,81057390,0.422609098975115,0.790312386427642,0.209687613572358,64060659.3284961,91407792,91407792,88792947,91407792,81057390,0.2,0.3,0.4,,,,191802283,40218563,191802283,81057390,191802283,81057390,0.3,0.45,0.6,,,,81057390,0.05,0.1,0.15,,,,91407792,-10350402,1083798,547445,TRUE,TRUE,TRUE,TRUE
812424,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.93538347549471,FALSE,0.309419053548981,FALSE,0.93538347549471,FALSE,1486661178,2690935063,4177596241,4177596241,0,1292627875,0.309419053548981,0.644134786552725,0.355865213447275,832626580.355227,832626580.355227,832626580.355227,1486661178,2690935063,4177596241,1292627875,0.309419053548981,0.644134786552725,0.355865213447275,832626580.355227,1381922932,1381922932,2033931837,1381922932,1292627875,0.2,0.3,0.4,,,,4177596241,1486661178,4177596241,1292627875,4177596241,1292627875,0.3,0.45,0.6,,,,1292627875,0.05,0.1,0.15,,,,1381922932,-89295057,,14932694,TRUE,TRUE,TRUE,TRUE
812474,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.08800904909416,FALSE,0.22315191036434,FALSE,1.08800904909416,FALSE,1817379613,1536066646,3353446259,3353446259,0,748327939,0.22315191036434,0.458056139077075,0.541943860922925,342776206.501845,342776206.501845,342776206.501845,1817379613,1536066646,3353446259,748327939,0.22315191036434,0.458056139077075,0.541943860922925,342776206.501845,687795694,687795694,687795721,687795694,748327939,0.2,0.3,0.4,,,,3353446259,1817379613,3353446259,748327939,3353446259,748327939,0.3,0.45,0.6,,,,748327939,0.05,0.1,0.15,,,,687795694,60532245,,10415237,TRUE,TRUE,TRUE,TRUE
812524,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.27477102856425,FALSE,0.180204729536361,FALSE,1.27477102856425,FALSE,1151559102,1396369591,2547928693,2547928693,0,459148801,0.180204729536361,0.548041079342718,0.451958920657282,251632404.478955,251632404.478955,251632404.478955,1151559102,1396369591,2547928693,459148801,0.180204729536361,0.548041079342718,0.451958920657282,251632404.478955,360181390,360181390,360181390,360181390,459148801,0.2,0.3,0.4,,,,2547928693,1151559102,2547928693,459148801,2547928693,459148801,0.3,0.45,0.6,,,,459148801,0.05,0.1,0.15,,,,360181390,98967411,,12934691,TRUE,TRUE,TRUE,TRUE
812568,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.925315670854015,FALSE,0.738546104947846,FALSE,0.925315670854015,FALSE,13122056,10083718,23205774,23205774,0,17138534,0.738546104947846,0.434534870502488,0.565465129497512,7447290.65229249,7447290.65229249,7447290.65229249,13122056,10083718,23205774,17138534,0.738546104947846,0.434534870502488,0.565465129497512,7447290.65229249,18521824,18521824,18521824,18521824,17138534,0.2,0.3,0.4,,,,23205774,13122056,23205774,17138534,23205774,17138534,0.3,0.45,0.6,,,,17138534,0.05,0.1,0.15,,,,18521824,-1383290,,2418,TRUE,TRUE,TRUE,TRUE
812587,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.00240673272664,FALSE,0.302743477014927,FALSE,1.00240673272664,FALSE,144127840,393645428,537773268,537773268,0,162807349,0.302743477014927,0.731991438443906,0.268008561556094,119173585.583749,119173585.583749,119173585.583749,144127840,393645428,537773268,162807349,0.302743477014927,0.731991438443906,0.268008561556094,119173585.583749,162416456,162416456,162416456,162416456,162807349,0.2,0.3,0.4,,,,537773268,144127840,537773268,162807349,537773268,162807349,0.3,0.45,0.6,,,,162807349,0.05,0.1,0.15,,,,162416456,390893,,17789,TRUE,TRUE,TRUE,TRUE
812594,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.05927026051073,FALSE,0.620276588199947,FALSE,1.05927026051073,FALSE,10459893,35631155,46091048,46091048,0,28589198,0.620276588199947,0.773060204662736,0.226939795337264,22101171.2570235,22101171.2570235,22101171.2570235,10459893,35631155,46091048,28589198,0.620276588199947,0.773060204662736,0.226939795337264,22101171.2570235,26989522,26989522,26989522,26989522,28589198,0.2,0.3,0.4,,,,46091048,10459893,46091048,28589198,46091048,28589198,0.3,0.45,0.6,,,,28589198,0.05,0.1,0.15,,,,26989522,1599676,3000,188072,TRUE,TRUE,TRUE,TRUE
812595,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.01569802479711,FALSE,0.735462629206086,FALSE,1.01569802479711,FALSE,4903389,33350227,38253616,38253616,0,28134105,0.735462629206086,0.87181894124728,0.12818105875272,24527845.6340398,24527845.6340398,24527845.6340398,4903389,33350227,38253616,28134105,0.735462629206086,0.87181894124728,0.12818105875272,24527845.6340398,27699281,27699281,27699281,27699281,28134105,0.2,0.3,0.4,,,,38253616,4903389,38253616,28134105,38253616,28134105,0.3,0.45,0.6,,,,28134105,0.05,0.1,0.15,,,,27699281,434824,18044,579315,TRUE,TRUE,TRUE,TRUE
812602,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.07200085527752,FALSE,0.214654734627612,FALSE,1.07200085527752,FALSE,804997601,1024796611,1829794212,1829794212,0,392773991,0.214654734627612,0.560061128338513,0.439938871661487,219977444.581481,219977444.581481,219977444.581481,804997601,1024796611,1829794212,392773991,0.214654734627612,0.560061128338513,0.439938871661487,219977444.581481,366393356,366393356,366393356,366393356,392773991,0.2,0.3,0.4,,,,1829794212,804997601,1829794212,392773991,1829794212,392773991,0.3,0.45,0.6,,,,392773991,0.05,0.1,0.15,,,,366393356,26380635,3145,,TRUE,TRUE,TRUE,TRUE
812604,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.867212609733176,FALSE,0.216216013437145,FALSE,0.867212609733176,FALSE,895935612,1065991894,1961927506,1961927506,0,424200144,0.216216013437145,0.543339084007929,0.456660915992071,230484517.676991,230484517.676991,230484517.676991,895935612,1065991894,1961927506,424200144,0.216216013437145,0.543339084007929,0.456660915992071,230484517.676991,489153570,489153570,489153570,489153570,424200144,0.2,0.3,0.4,,,,1961927506,895935612,1961927506,424200144,1961927506,424200144,0.3,0.45,0.6,,,,424200144,0.05,0.1,0.15,,,,489153570,-64953426,-10000,,TRUE,TRUE,TRUE,TRUE
812605,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.910820237797275,FALSE,0.231016790640792,FALSE,0.910820237797275,FALSE,350234810,566588627,916823437,916823437,0,211801608,0.231016790640792,0.617990993831891,0.382009006168109,130891486.223113,130891486.223113,130891486.223113,350234810,566588627,916823437,211801608,0.231016790640792,0.617990993831891,0.382009006168109,130891486.223113,232539418,232539418,232539418,232539418,211801608,0.2,0.3,0.4,,,,916823437,350234810,916823437,211801608,916823437,211801608,0.3,0.45,0.6,,,,211801608,0.05,0.1,0.15,,,,232539418,-20737810,,1387197,TRUE,TRUE,TRUE,TRUE
812609,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.630311532125047,FALSE,0.582663130356655,FALSE,0.630311532125047,FALSE,70287563,82946363,153233926,153233926,0,89283759,0.582663130356655,0.541305474350373,0.458694525649627,48329787.5172794,48329787.5172794,48329787.5172794,70287563,82946363,153233926,89283759,0.582663130356655,0.541305474350373,0.458694525649627,48329787.5172794,141650207,141650207,141650207,141650207,89283759,0.2,0.3,0.4,,,,153233926,70287563,153233926,89283759,153233926,89283759,0.3,0.45,0.6,,,,89283759,0.05,0.1,0.15,,,,141650207,-52366448,,511,TRUE,TRUE,TRUE,TRUE
812612,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.18101776598213,FALSE,0.291067037623471,FALSE,1.18101776598213,FALSE,935316863,2039818034,2975134897,2975134897,0,865963701,0.291067037623471,0.685622032149489,0.314377967850511,593723792.447312,593723792.447312,593723792.447312,935316863,2039818034,2975134897,865963701,0.291067037623471,0.685622032149489,0.314377967850511,593723792.447312,733235118,733235118,733235118,733235118,865963701,0.2,0.3,0.4,,,,2975134897,935316863,2975134897,865963701,2975134897,865963701,0.3,0.45,0.6,,,,865963701,0.05,0.1,0.15,,,,733235118,132728583,3178,,TRUE,TRUE,TRUE,TRUE
812616,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.97751389869334,FALSE,0.193449626885735,FALSE,0.97751389869334,FALSE,1149399645,1037557884,2186957529,2186957529,0,423066118,0.193449626885735,0.47442982785058,0.52557017214942,200715185.532153,200715185.532153,200715185.532153,1149399645,1037557884,2186957529,423066118,0.193449626885735,0.47442982785058,0.52557017214942,200715185.532153,432798059,432798059,432798059,432798059,423066118,0.2,0.3,0.4,,,,2186957529,1149399645,2186957529,423066118,2186957529,423066118,0.3,0.45,0.6,,,,423066118,0.05,0.1,0.15,,,,432798059,-9731941,75501,,TRUE,TRUE,TRUE,TRUE
812617,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.09376126448263,FALSE,0.304955670052045,FALSE,1.09376126448263,FALSE,3418936189,1942132591,5361068780,5361068780,0,1634888322,0.304955670052045,0.362265934405714,0.637734065594286,592264345.61832,592264345.61832,592264345.61832,3418936189,1942132591,5361068780,1634888322,0.304955670052045,0.362265934405714,0.637734065594286,592264345.61832,1494739643,1494739643,1494739643,1494739643,1634888322,0.2,0.3,0.4,,,,5361068780,3418936189,5361068780,1634888322,5361068780,1634888322,0.3,0.45,0.6,,,,1634888322,0.05,0.1,0.15,,,,1494739643,140148679,,,TRUE,TRUE,TRUE,TRUE
812625,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.10328934874295,FALSE,0.264801714261941,FALSE,1.10328934874295,FALSE,1065699018,800376594,1866075612,1866075612,0,494140021,0.264801714261941,0.428908983565881,0.571091016434119,211941094.146333,211941094.146333,211941094.146333,1065699018,800376594,1866075612,494140021,0.264801714261941,0.428908983565881,0.571091016434119,211941094.146333,447878901,447878901,447878901,447878901,494140021,0.2,0.3,0.4,,,,1866075612,1065699018,1866075612,494140021,1866075612,494140021,0.3,0.45,0.6,,,,494140021,0.05,0.1,0.15,,,,447878901,46261120,,,TRUE,TRUE,TRUE,TRUE
812627,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.802374276973025,FALSE,0.276835944693754,FALSE,0.802374276973025,FALSE,164207821,229237868,393445689,393445689,0,108919909,0.276835944693754,0.582641707379338,0.417358292620662,63461281.7473621,63461281.7473621,63461281.7473621,164207821,229237868,393445689,108919909,0.276835944693754,0.582641707379338,0.417358292620662,63461281.7473621,135747010,135747010,135747010,135747010,108919909,0.2,0.3,0.4,,,,393445689,164207821,393445689,108919909,393445689,108919909,0.3,0.45,0.6,,,,108919909,0.05,0.1,0.15,,,,135747010,-26827101,,494384,TRUE,TRUE,TRUE,TRUE
812630,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.04779158076115,FALSE,0.55163110684999,FALSE,1.04779158076115,FALSE,6154574,50148819,56303393,56303393,0,31058703,0.55163110684999,0.890689109979571,0.109310890020429,27663648.5321898,27663648.5321898,27663648.5321898,6154574,50148819,56303393,31058703,0.55163110684999,0.890689109979571,0.109310890020429,27663648.5321898,29642062,29642062,29642062,29642062,31058703,0.2,0.3,0.4,,,,56303393,6154574,56303393,31058703,56303393,31058703,0.3,0.45,0.6,,,,31058703,0.05,0.1,0.15,,,,29642062,1416641,,,TRUE,TRUE,TRUE,TRUE
812642,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.10895314478018,FALSE,0.210229091569683,FALSE,1.10895314478018,FALSE,479386826,1397693682,1877080508,1877080508,0,394616930,0.210229091569683,0.744610407514817,0.255389592485183,293835873.059546,293835873.059546,293835873.059546,479386826,1397693682,1877080508,394616930,0.210229091569683,0.744610407514817,0.255389592485183,293835873.059546,355846351,355846351,355846351,355846351,394616930,0.2,0.3,0.4,,,,1877080508,479386826,1877080508,394616930,1877080508,394616930,0.3,0.45,0.6,,,,394616930,0.05,0.1,0.15,,,,355846351,38770579,,,TRUE,TRUE,TRUE,TRUE
812664,children_total_only_fallback,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,1.13350761931757,FALSE,0.564775764856908,TRUE,1.13350761931757,FALSE,,,38065911,,,21498704,0.564775764856908,0.45,0.55,9674416.8,6449611.2,12899222.4,38065911,,38065911,21498704,0.564775764856908,,1,,18966528,18966528,18966528,18966528,21498704,0.2,0.3,0.4,,,,38065911,38065911,38065911,21498704,38065911,21498704,0.3,0.45,0.6,6449611.2,9674416.8,12899222.4,21498704,0.05,0.1,0.15,,,,18966528,2532176,,-18126,FALSE,TRUE,TRUE,FALSE
